brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,frozen_shape,shape_signed_bias,shape_ae,shape_ape,level_signed_bias,level_ae,level_ape
lonestar,Web,overall_level,1,19692,39,150041.55999999997,7.619417022140969,,,,False,0.10607920416592179,0.3176517510429064,0.07238295921337876,5.554542081504389,52.36221486745278,,,,,2.0648749406365807,2.0648749406365807,0.37174530507424497
lonestar,Web,overall_level,7,16884,33,355225.1,21.039155413409144,,,,False,0.2666744053953988,0.3176517510429064,0.18196481356322444,13.96366251496408,52.36221486745278,,,,,7.075492898445065,7.075492898445065,0.5067075268299168
lonestar,Web,overall_level,14,13259,26,460922.01999999996,34.76295497397994,,,,False,0.37364878426855097,0.3176517510429064,0.25495859367059254,19.565077926832377,52.36221486745278,,,,,15.19787704714756,15.19787704714756,0.7767859194828224
lonestar,Web,overall_level,30,4737,10,345267.95,72.88747097318978,,,,False,0.5318079079529566,0.3176517510429064,0.36287819477323513,27.846639944443265,52.36221486745278,,,,,45.04083102874651,45.04083102874651,1.6174601718055506
lonestar,Web,overall_level,35,2519,5,248823.66999999998,98.77874950377134,,,,False,0.5891328560432533,0.3176517510429064,0.40199377272420533,30.84830119361295,52.36221486745278,,,,,67.93044831015838,67.93044831015838,2.2020806878086105
lonestar,Web,overall_level,39,594,1,84244.77,141.82621212121214,,,,False,0.622702981658332,0.3176517510429064,0.424900289154924,32.60610732419709,52.36221486745278,,,,,109.22010479701504,109.22010479701504,3.3496824294619945
realprize,Affiliate,first_5_days,1,2554,5,17555.190000000002,6.87360610806578,0.14701236096365372,46.755293657008615,35.0,True,0.3057603745617105,0.5132033355491407,0.14884313045788605,5.670574661810615,18.54581277884373,0.448488738129896,-0.30147637716624226,0.30147637716624226,0.6722050110407132,1.2030314462551646,1.2030314462551646,0.21215335622986692
realprize,Affiliate,first_5_days,7,2554,5,48618.399999999994,19.036178543461237,0.4071448825262103,46.755293657008615,35.0,True,0.46491985910830813,0.5132033355491407,0.22632143665088789,8.622316664189087,18.54581277884373,0.6819435685278149,-0.2747986860016046,0.2747986860016046,0.4029639675242369,10.41386187927215,10.41386187927215,1.2077800299916905
realprize,Affiliate,first_5_days,14,2554,5,80330.62,31.45286609240407,0.672712406067613,46.755293657008615,35.0,True,0.5475185128364272,0.5132033355491407,0.2665301857738678,10.154175832015325,18.54581277884373,0.8030991173292367,-0.1303867112616237,0.1303867112616237,0.16235444473558133,21.298690260388746,21.298690260388746,2.0975301799714394
realprize,Affiliate,first_5_days,30,2554,5,107149.16999999998,41.9534729835552,0.8972988875082465,46.755293657008615,35.0,True,0.6465829787597109,0.5132033355491407,0.3147544373509281,11.99140687006469,18.54581277884373,0.9484066882632807,-0.05110780075503418,0.05110780075503418,0.053888064463803634,29.96206611349051,29.96206611349051,2.4986280957814646
realprize,Affiliate,first_5_days,35,2554,5,119413.02,46.755293657008615,1.0,46.755293657008615,35.0,True,0.6817570845517039,0.5132033355491407,0.331877074725512,12.643739250746235,18.54581277884373,1.0,0.0,0.0,0.0,34.11155440626238,34.11155440626238,2.6979008131830233
realprize,Affiliate,first_day,1,321,1,2922.3,9.10373831775701,0.07121795795062487,127.82925233644858,39.0,True,0.3057603745617105,0.5132033355491407,0.14884313045788605,5.670574661810615,18.54581277884373,0.4314169026853913,-0.36019894473476644,0.36019894473476644,0.8349207981715074,3.4331636559463945,3.4331636559463945,0.6054348740115494
realprize,Affiliate,first_day,7,321,1,18984.77,59.14258566978193,0.4626686348295125,127.82925233644858,39.0,True,0.46491985910830813,0.5132033355491407,0.22632143665088789,8.622316664189087,18.54581277884373,0.6559852168579602,-0.1933165820284477,0.1933165820284477,0.2946965526973245,50.520269005592844,50.520269005592844,5.859245371422946
realprize,Affiliate,first_day,14,321,1,36873.5,114.87071651090342,0.8986262096610087,127.82925233644858,39.0,True,0.5475185128364272,0.5132033355491407,0.2665301857738678,10.154175832015325,18.54581277884373,0.7725289495389792,0.1260972601220295,0.1260972601220295,0.16322658224948117,104.7165406788881,104.7165406788881,10.312657808103442
realprize,Affiliate,first_day,30,321,1,40848.27,127.25317757009344,0.9954934042417858,127.82925233644858,39.0,True,0.6465829787597109,0.5132033355491407,0.3147544373509281,11.99140687006469,18.54581277884373,0.9123053516187717,0.0831880526230141,0.0831880526230141,0.09118444002921533,115.26177070002875,115.26177070002875,9.612030677381806
realprize,Affiliate,first_day,35,321,1,40893.24,127.39327102803738,0.9965893463315917,127.82925233644858,39.0,True,0.6817570845517039,0.5132033355491407,0.331877074725512,12.643739250746235,18.54581277884373,0.961934751102802,0.034654595228789664,0.034654595228789664,0.036025931269309266,114.74953177729114,114.74953177729114,9.075600935895496
realprize,Affiliate,first_day,39,321,1,41033.189999999995,127.82925233644858,1.0,127.82925233644858,39.0,True,0.7087352689671614,0.5132033355491407,0.34500996491189684,13.14407160802843,18.54581277884373,1.0,0.0,0.0,0.0,114.68518072842015,114.68518072842015,8.725240104319743
realprize,Affiliate,overall_level,1,16020,39,116712.02000000002,7.285394506866418,,,,False,0.3057603745617105,0.5132033355491407,0.14884313045788605,5.670574661810615,18.54581277884373,,,,,1.614819845055803,1.614819845055803,0.2847718161496159
realprize,Affiliate,overall_level,7,13541,33,223380.63999999998,16.496613248652242,,,,False,0.46491985910830813,0.5132033355491407,0.22632143665088789,8.622316664189087,18.54581277884373,,,,,7.8742965844631545,7.8742965844631545,0.9132460440901375
realprize,Affiliate,overall_level,14,10861,26,239971.31999999998,22.094772120430896,,,,False,0.5475185128364272,0.5132033355491407,0.2665301857738678,10.154175832015325,18.54581277884373,,,,,11.940596288415572,11.940596288415572,1.175929635841818
